182	Protect	Bulbasaur, Ivysaur, Venusaur, Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Butterfree, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Oddish, Gloom, Vileplume, Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Growlithe, Arcanine, Machop, Machoke, Machamp, Ponyta-0, Ponyta-1, Rapidash-0, Rapidash-1, Farfetch’d-0, Farfetch’d-1, Shellder, Cloyster, Gastly, Haunter, Gengar, Onix, Krabby, Kingler, Hitmonlee, Hitmonchan, Koffing, Weezing-0, Weezing-1, Rhyhorn, Rhydon, Goldeen, Seaking, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Eevee, Vaporeon, Jolteon, Flareon, Snorlax, Mewtwo, Mew, Hoothoot, Noctowl, Chinchou, Lanturn, Pichu, Cleffa, Togepi, Togetic, Natu, Xatu, Bellossom, Sudowoodo, Wooper, Quagsire, Espeon, Umbreon, Steelix, Qwilfish, Shuckle, Sneasel, Swinub, Piloswine, Corsola-0, Corsola-1, Remoraid, Octillery, Delibird, Mantine, Tyrogue, Hitmontop, Larvitar, Pupitar, Tyranitar, Celebi, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Wingull, Pelipper, Ralts, Kirlia, Gardevoir, Nincada, Ninjask, Shedinja, Sableye, Mawile, Electrike, Manectric, Roselia, Wailmer, Wailord, Torkoal, Trapinch, Vibrava, Flygon, Lunatone, Solrock, Barboach, Whiscash, Corphish, Crawdaunt, Baltoy, Claydol, Feebas, Milotic, Duskull, Dusclops, Snorunt, Glalie, Jirachi, Budew, Roserade, Vespiquen, Cherubi, Cherrim-0, Cherrim-1, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Drifloon, Drifblim, Stunky, Skuntank, Bronzor, Bronzong, Bonsly, Mime Jr., Munchlax, Riolu, Lucario, Hippopotas, Hippowdon, Skorupi, Drapion, Croagunk, Toxicroak, Mantyke, Snover, Abomasnow, Weavile, Rhyperior, Togekiss, Leafeon, Glaceon, Mamoswine, Gallade, Dusknoir, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Munna, Musharna, Pidove, Tranquill, Unfezant, Roggenrola, Boldore, Gigalith, Woobat, Swoobat, Drilbur, Excadrill, Timburr, Gurdurr, Conkeldurr, Tympole, Palpitoad, Seismitoad, Throh, Sawk, Cottonee, Whimsicott, Basculin-0, Basculin-1, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Maractus, Dwebble, Crustle, Scraggy, Scrafty, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Trubbish, Garbodor, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Vanillite, Vanillish, Vanilluxe, Karrablast, Escavalier, Frillish, Jellicent, Joltik, Galvantula, Ferroseed, Ferrothorn, Klink, Klang, Klinklang, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Axew, Fraxure, Haxorus, Cubchoo, Beartic, Shelmet, Accelgor, Stunfisk-0, Stunfisk-1, Golett, Golurk, Pawniard, Bisharp, Rufflet, Braviary, Vullaby, Mandibuzz, Heatmor, Durant, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Bunnelby, Diggersby, Pancham, Pangoro, Espurr, Meowstic-0, Meowstic-1, Honedge, Doublade, Aegislash-0, Aegislash-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Inkay, Malamar, Binacle, Barbaracle, Helioptile, Heliolisk, Sylveon, Hawlucha, Goomy, Sliggoo, Goodra, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Bergmite, Avalugg, Noibat, Noivern, Rowlet, Dartrix, Decidueye, Litten, Torracat, Incineroar, Popplio, Brionne, Primarina, Grubbin, Charjabug, Vikavolt, Cutiefly, Ribombee, Wishiwashi-0, Wishiwashi-1, Mareanie, Toxapex, Mudbray, Mudsdale, Dewpider, Araquanid, Morelull, Shiinotic, Salandit, Salazzle, Stufful, Bewear, Bounsweet, Steenee, Tsareena, Oranguru, Passimian, Wimpod, Golisopod, Pyukumuku, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Dhelmise, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Meltan, Melmetal, Grookey, Thwackey, Rillaboom, Scorbunny, Raboot, Cinderace, Sobble, Drizzile, Inteleon, Skwovet, Greedent, Rookidee, Corvisquire, Corviknight, Dottler, Orbeetle, Nickit, Thievul, Gossifleur, Eldegoss, Wooloo, Dubwool, Chewtle, Drednaw, Yamper, Boltund, Rolycoly, Carkol, Coalossal, Flapple, Appletun, Silicobra, Sandaconda, Cramorant-0, Cramorant-1, Cramorant-2, Arrokuda, Barraskewda, Toxel, Toxtricity-0, Toxtricity-1, Sizzlipede, Centiskorch, Clobbopus, Grapploct, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Hatenna, Hattrem, Hatterene, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Perrserker, Cursola, Sirfetch’d, Mr. Rime, Runerigus, Milcery, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Falinks, Pincurchin, Snom, Frosmoth, Stonjourner, Eiscue-0, Eiscue-1, Indeedee-0, Indeedee-1, Morpeko-0, Morpeko-1, Cufant, Copperajah, Dracozolt, Arctozolt, Dracovish, Arctovish, Duraludon, Dreepy, Drakloak, Dragapult, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
183	Mach Punch	Hitmonchan, Tyrogue, Timburr
184	Scary Face	Charmander, Charmeleon, Charizard, Arcanine, Machop, Machoke, Machamp, Gastly, Haunter, Gengar, Onix, Rhyhorn, Rhydon, Gyarados, Flareon, Mew, Steelix, Qwilfish, Swinub, Piloswine, Larvitar, Pupitar, Tyranitar, Zigzagoon-1, Linoone-1, Manectric, Glalie, Stunky, Skuntank, Lucario, Skorupi, Drapion, Rhyperior, Mamoswine, Timburr, Gurdurr, Conkeldurr, Throh, Sawk, Basculin-0, Basculin-1, Scraggy, Scrafty, Cofagrigus, Karrablast, Escavalier, Axew, Fraxure, Haxorus, Beartic, Pawniard, Bisharp, Rufflet, Braviary, Vullaby, Mandibuzz, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Kyurem-0, Kyurem-1, Kyurem-2, Pangoro, Malamar, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Litten, Torracat, Incineroar, Mudsdale, Passimian, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Zeraora, Rillaboom, Rookidee, Corvisquire, Corviknight, Drednaw, Flapple, Barraskewda, Toxtricity-0, Toxtricity-1, Grapploct, Grimmsnarl, Obstagoon, Runerigus, Morpeko-0, Morpeko-1, Copperajah, Duraludon, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
185	Feint Attack	
186	Sweet Kiss	Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Pichu, Cleffa, Togepi, Togetic, Togekiss, Spritzee, Aromatisse, Milcery, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8
187	Belly Drum	Charmander, Snorlax, Zigzagoon-0, Linoone-0, Munchlax, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Kommo-o, Skwovet, Eiscue-0, Eiscue-1
188	Sludge Bomb	Bulbasaur, Ivysaur, Venusaur, Oddish, Gloom, Vileplume, Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Gastly, Haunter, Gengar, Koffing, Weezing-0, Weezing-1, Mew, Bellossom, Wooper, Quagsire, Qwilfish, Shuckle, Octillery, Mawile, Roselia, Torkoal, Corphish, Crawdaunt, Budew, Roserade, Vespiquen, Gastrodon-0, Gastrodon-1, Stunky, Skuntank, Skorupi, Drapion, Croagunk, Toxicroak, Drilbur, Excadrill, Tympole, Palpitoad, Seismitoad, Scraggy, Scrafty, Trubbish, Garbodor, Frillish, Jellicent, Shelmet, Accelgor, Stunfisk-0, Stunfisk-1, Bunnelby, Diggersby, Pancham, Pangoro, Binacle, Barbaracle, Goomy, Sliggoo, Goodra, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Mareanie, Toxapex, Morelull, Shiinotic, Salandit, Salazzle, Golisopod, Toxtricity-0, Toxtricity-1, Eternatus-0, Eternatus-1
189	Mud-Slap	Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Goldeen, Eevee, Swinub, Piloswine, Nincada, Ninjask, Shedinja, Trapinch, Vibrava, Flygon, Barboach, Whiscash, Baltoy, Claydol, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Croagunk, Toxicroak, Mamoswine, Roggenrola, Boldore, Gigalith, Drilbur, Excadrill, Tympole, Stunfisk-0, Stunfisk-1, Golett, Golurk, Bunnelby, Diggersby, Binacle, Barbaracle, Helioptile, Heliolisk, Grubbin, Charjabug, Vikavolt, Mudbray, Mudsdale, Salandit, Rolycoly, Silicobra
190	Octazooka	Remoraid, Octillery, Grapploct
191	Spikes	Cloyster, Mew, Qwilfish, Delibird, Roselia, Snorunt, Glalie, Budew, Roserade, Froslass, Maractus, Dwebble, Crustle, Trubbish, Garbodor, Ferroseed, Ferrothorn, Shelmet, Accelgor, Bunnelby, Diggersby, Wimpod, Golisopod, Rolycoly, Carkol, Coalossal, Pincurchin
192	Zap Cannon	Klink, Klang, Klinklang, Vikavolt
193	Foresight	
194	Destiny Bond	Gastly, Haunter, Gengar, Koffing, Weezing-0, Weezing-1, Wobbuffet, Qwilfish, Corsola-1, Delibird, Ralts, Wynaut, Vespiquen, Drifloon, Drifblim, Dusknoir, Froslass, Yamask-0, Yamask-1, Cofagrigus, Frillish, Jellicent, Elgyem, Honedge, Inkay, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Mimikyu-0, Mimikyu-1, Runerigus
195	Perish Song	Gastly, Gengar, Lapras, Celebi, Popplio, Cursola
196	Icy Wind	Squirtle, Wartortle, Blastoise, Clefairy, Clefable, Vulpix-1, Ninetales-1, Meowth-0, Meowth-1, Persian-0, Persian-1, Shellder, Cloyster, Gastly, Haunter, Gengar, Krabby, Kingler, Rhyhorn, Rhydon, Goldeen, Seaking, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Vaporeon, Snorlax, Mewtwo, Mew, Chinchou, Lanturn, Cleffa, Wooper, Quagsire, Qwilfish, Sneasel, Swinub, Piloswine, Corsola-0, Corsola-1, Remoraid, Octillery, Delibird, Mantine, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Shiftry, Wingull, Pelipper, Ralts, Kirlia, Gardevoir, Sableye, Mawile, Wailmer, Wailord, Lunatone, Barboach, Whiscash, Corphish, Crawdaunt, Feebas, Milotic, Duskull, Dusclops, Snorunt, Glalie, Jirachi, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Drifloon, Drifblim, Mime Jr., Munchlax, Croagunk, Toxicroak, Mantyke, Snover, Abomasnow, Weavile, Rhyperior, Glaceon, Mamoswine, Gallade, Dusknoir, Froslass, Tympole, Palpitoad, Seismitoad, Basculin-0, Basculin-1, Sigilyph, Vanillite, Vanillish, Vanilluxe, Frillish, Jellicent, Cubchoo, Beartic, Golett, Golurk, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Binacle, Barbaracle, Bergmite, Avalugg, Popplio, Brionne, Primarina, Mareanie, Toxapex, Dewpider, Araquanid, Golisopod, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Drampa, Lunala, Inteleon, Cramorant-0, Cramorant-1, Cramorant-2, Obstagoon, Cursola, Mr. Rime, Snom, Frosmoth, Eiscue-0, Eiscue-1, Arctozolt, Arctovish
197	Detect	Farfetch’d-1, Hitmonchan, Eevee, Hitmontop, Sableye, Riolu, Lucario, Pidove, Tranquill, Unfezant, Timburr, Scraggy, Hawlucha, Clobbopus, Grapploct, Sirfetch’d
198	Bone Rush	Lucario, Mandibuzz
199	Lock-On	Remoraid, Octillery, Klink, Klang, Klinklang, Drakloak, Dragapult
200	Outrage	Venusaur, Charmander, Charmeleon, Charizard, Blastoise, Growlithe, Arcanine, Rhydon, Gyarados, Lapras, Snorlax, Mew, Larvitar, Pupitar, Tyranitar, Vibrava, Flygon, Abomasnow, Rhyperior, Scrafty, Axew, Fraxure, Haxorus, Deino, Zweilous, Hydreigon, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Pangoro, Goomy, Sliggoo, Goodra, Noibat, Noivern, Litten, Torracat, Incineroar, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Drampa, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Flapple, Appletun, Sandaconda, Morpeko-0, Morpeko-1, Copperajah, Dracozolt, Dracovish, Duraludon, Drakloak, Dragapult
201	Sandstorm	Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Onix, Rhyhorn, Rhydon, Gyarados, Snorlax, Mewtwo, Mew, Sudowoodo, Wooper, Quagsire, Steelix, Shuckle, Swinub, Piloswine, Corsola-0, Corsola-1, Hitmontop, Larvitar, Pupitar, Tyranitar, Celebi, Nincada, Ninjask, Shedinja, Mawile, Trapinch, Vibrava, Flygon, Lunatone, Solrock, Barboach, Whiscash, Baltoy, Claydol, Jirachi, Gastrodon-0, Gastrodon-1, Bronzor, Bronzong, Bonsly, Munchlax, Hippopotas, Hippowdon, Rhyperior, Mamoswine, Roggenrola, Boldore, Gigalith, Drilbur, Excadrill, Dwebble, Crustle, Yamask-1, Ferrothorn, Klink, Klang, Klinklang, Accelgor, Stunfisk-0, Stunfisk-1, Pawniard, Bisharp, Durant, Cobalion, Terrakion, Bunnelby, Diggersby, Binacle, Barbaracle, Helioptile, Heliolisk, Mudbray, Mudsdale, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Jangmo-o, Hakamo-o, Kommo-o, Drednaw, Rolycoly, Carkol, Coalossal, Silicobra, Sandaconda, Cursola, Runerigus, Stonjourner
202	Giga Drain	Bulbasaur, Ivysaur, Venusaur, Butterfree, Oddish, Gloom, Vileplume, Gastly, Haunter, Gengar, Mew, Natu, Xatu, Bellossom, Corsola-1, Celebi, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Nincada, Ninjask, Shedinja, Roselia, Trapinch, Vibrava, Flygon, Budew, Roserade, Cherubi, Cherrim-0, Cherrim-1, Snover, Abomasnow, Leafeon, Woobat, Swoobat, Cottonee, Whimsicott, Maractus, Trubbish, Garbodor, Karrablast, Escavalier, Frillish, Jellicent, Joltik, Galvantula, Ferroseed, Ferrothorn, Shelmet, Accelgor, Heatmor, Virizion, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Rowlet, Dartrix, Decidueye, Dewpider, Araquanid, Morelull, Shiinotic, Bounsweet, Steenee, Tsareena, Mimikyu-0, Mimikyu-1, Dhelmise, Grookey, Thwackey, Rillaboom, Orbeetle, Gossifleur, Eldegoss, Flapple, Appletun, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Hatenna, Hattrem, Hatterene, Cursola, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Frosmoth
203	Endure	Bulbasaur, Ivysaur, Venusaur, Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Butterfree, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Vulpix-0, Vulpix-1, Ninetales-0, Ninetales-1, Oddish, Gloom, Vileplume, Diglett-0, Diglett-1, Dugtrio-0, Dugtrio-1, Meowth-0, Meowth-1, Meowth-2, Persian-0, Persian-1, Growlithe, Arcanine, Machop, Machoke, Machamp, Ponyta-0, Ponyta-1, Rapidash-0, Rapidash-1, Farfetch’d-0, Farfetch’d-1, Shellder, Cloyster, Gastly, Haunter, Gengar, Onix, Krabby, Kingler, Hitmonlee, Hitmonchan, Koffing, Weezing-0, Weezing-1, Rhyhorn, Rhydon, Goldeen, Seaking, Mr. Mime-0, Mr. Mime-1, Gyarados, Lapras, Eevee, Vaporeon, Jolteon, Flareon, Snorlax, Mewtwo, Mew, Hoothoot, Noctowl, Chinchou, Lanturn, Pichu, Cleffa, Togepi, Togetic, Natu, Xatu, Bellossom, Sudowoodo, Wooper, Quagsire, Espeon, Umbreon, Steelix, Qwilfish, Shuckle, Sneasel, Swinub, Piloswine, Corsola-0, Corsola-1, Remoraid, Octillery, Delibird, Mantine, Tyrogue, Hitmontop, Larvitar, Pupitar, Tyranitar, Celebi, Zigzagoon-0, Zigzagoon-1, Linoone-0, Linoone-1, Lotad, Lombre, Ludicolo, Seedot, Nuzleaf, Shiftry, Wingull, Pelipper, Ralts, Kirlia, Gardevoir, Nincada, Ninjask, Shedinja, Sableye, Mawile, Electrike, Manectric, Roselia, Wailmer, Wailord, Torkoal, Trapinch, Vibrava, Flygon, Lunatone, Solrock, Barboach, Whiscash, Corphish, Crawdaunt, Baltoy, Claydol, Feebas, Milotic, Duskull, Dusclops, Snorunt, Glalie, Jirachi, Budew, Roserade, Vespiquen, Cherubi, Cherrim-0, Cherrim-1, Shellos-0, Shellos-1, Gastrodon-0, Gastrodon-1, Drifloon, Drifblim, Stunky, Skuntank, Bronzor, Bronzong, Bonsly, Mime Jr., Munchlax, Riolu, Lucario, Hippopotas, Hippowdon, Skorupi, Drapion, Croagunk, Toxicroak, Mantyke, Snover, Abomasnow, Weavile, Rhyperior, Togekiss, Leafeon, Glaceon, Mamoswine, Gallade, Dusknoir, Froslass, Rotom-0, Rotom-1, Rotom-2, Rotom-3, Rotom-4, Rotom-5, Purrloin, Liepard, Munna, Musharna, Pidove, Tranquill, Unfezant, Roggenrola, Boldore, Gigalith, Woobat, Swoobat, Drilbur, Excadrill, Timburr, Gurdurr, Conkeldurr, Tympole, Palpitoad, Seismitoad, Throh, Sawk, Cottonee, Whimsicott, Basculin-0, Basculin-1, Darumaka-0, Darumaka-1, Darmanitan-0, Darmanitan-1, Darmanitan-2, Darmanitan-3, Maractus, Dwebble, Crustle, Scraggy, Scrafty, Sigilyph, Yamask-0, Yamask-1, Cofagrigus, Trubbish, Garbodor, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Vanillite, Vanillish, Vanilluxe, Karrablast, Escavalier, Frillish, Jellicent, Joltik, Galvantula, Ferroseed, Ferrothorn, Klink, Klang, Klinklang, Elgyem, Beheeyem, Litwick, Lampent, Chandelure, Axew, Fraxure, Haxorus, Cubchoo, Beartic, Shelmet, Accelgor, Stunfisk-0, Stunfisk-1, Golett, Golurk, Pawniard, Bisharp, Rufflet, Braviary, Vullaby, Mandibuzz, Heatmor, Durant, Deino, Zweilous, Hydreigon, Cobalion, Terrakion, Virizion, Reshiram, Zekrom, Kyurem-0, Kyurem-1, Kyurem-2, Keldeo-0, Keldeo-1, Bunnelby, Diggersby, Pancham, Pangoro, Espurr, Meowstic-0, Meowstic-1, Honedge, Doublade, Aegislash-0, Aegislash-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Inkay, Malamar, Binacle, Barbaracle, Helioptile, Heliolisk, Sylveon, Hawlucha, Goomy, Sliggoo, Goodra, Phantump, Trevenant, Pumpkaboo-0, Pumpkaboo-1, Pumpkaboo-2, Pumpkaboo-3, Gourgeist-0, Gourgeist-1, Gourgeist-2, Gourgeist-3, Bergmite, Avalugg, Noibat, Noivern, Rowlet, Dartrix, Decidueye, Litten, Torracat, Incineroar, Popplio, Brionne, Primarina, Grubbin, Charjabug, Vikavolt, Cutiefly, Ribombee, Wishiwashi-0, Wishiwashi-1, Mareanie, Toxapex, Mudbray, Mudsdale, Dewpider, Araquanid, Morelull, Shiinotic, Salandit, Salazzle, Stufful, Bewear, Bounsweet, Steenee, Tsareena, Oranguru, Passimian, Wimpod, Golisopod, Pyukumuku, Type: Null, Silvally-0, Silvally-1, Silvally-2, Silvally-3, Silvally-4, Silvally-5, Silvally-6, Silvally-7, Silvally-8, Silvally-9, Silvally-10, Silvally-11, Silvally-12, Silvally-13, Silvally-14, Silvally-15, Silvally-16, Silvally-17, Turtonator, Togedemaru, Mimikyu-0, Mimikyu-1, Drampa, Dhelmise, Jangmo-o, Hakamo-o, Kommo-o, Solgaleo, Lunala, Necrozma-0, Necrozma-1, Necrozma-2, Marshadow, Zeraora, Meltan, Melmetal, Grookey, Thwackey, Rillaboom, Scorbunny, Raboot, Cinderace, Sobble, Drizzile, Inteleon, Skwovet, Greedent, Rookidee, Corvisquire, Corviknight, Dottler, Orbeetle, Nickit, Thievul, Gossifleur, Eldegoss, Wooloo, Dubwool, Chewtle, Drednaw, Yamper, Boltund, Rolycoly, Carkol, Coalossal, Flapple, Appletun, Silicobra, Sandaconda, Cramorant-0, Cramorant-1, Cramorant-2, Arrokuda, Barraskewda, Toxel, Toxtricity-0, Toxtricity-1, Sizzlipede, Centiskorch, Clobbopus, Grapploct, Sinistea-0, Sinistea-1, Polteageist-0, Polteageist-1, Hatenna, Hattrem, Hatterene, Impidimp, Morgrem, Grimmsnarl, Obstagoon, Perrserker, Cursola, Sirfetch’d, Mr. Rime, Runerigus, Milcery, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8, Falinks, Pincurchin, Snom, Frosmoth, Stonjourner, Eiscue-0, Eiscue-1, Indeedee-0, Indeedee-1, Morpeko-0, Morpeko-1, Cufant, Copperajah, Dracozolt, Arctozolt, Dracovish, Arctovish, Duraludon, Dreepy, Drakloak, Dragapult, Zacian-0, Zacian-1, Zamazenta-0, Zamazenta-1, Eternatus-0, Eternatus-1
204	Charm	Bulbasaur, Ivysaur, Venusaur, Pikachu-0, Pikachu-1, Pikachu-2, Pikachu-3, Pikachu-4, Pikachu-5, Pikachu-6, Pikachu-7, Raichu-0, Raichu-1, Clefairy, Clefable, Vulpix-1, Ninetales-1, Oddish, Gloom, Vileplume, Meowth-0, Meowth-1, Persian-0, Persian-1, Ponyta-0, Ponyta-1, Rapidash-0, Rapidash-1, Mr. Mime-0, Mr. Mime-1, Lapras, Eevee, Vaporeon, Jolteon, Flareon, Snorlax, Mew, Pichu, Cleffa, Togepi, Togetic, Bellossom, Espeon, Umbreon, Wobbuffet, Zigzagoon-0, Linoone-0, Ralts, Kirlia, Gardevoir, Wynaut, Jirachi, Mime Jr., Munchlax, Togekiss, Leafeon, Glaceon, Gallade, Froslass, Purrloin, Liepard, Woobat, Swoobat, Cottonee, Whimsicott, Minccino, Cinccino, Gothita, Gothorita, Gothitelle, Solosis, Duosion, Reuniclus, Cubchoo, Beartic, Meowstic-0, Meowstic-1, Spritzee, Aromatisse, Swirlix, Slurpuff, Sylveon, Popplio, Brionne, Primarina, Cutiefly, Ribombee, Stufful, Bewear, Bounsweet, Steenee, Tsareena, Mimikyu-0, Mimikyu-1, Gossifleur, Eldegoss, Yamper, Boltund, Hatenna, Hattrem, Hatterene, Mr. Rime, Milcery, Alcremie-0, Alcremie-1, Alcremie-2, Alcremie-3, Alcremie-4, Alcremie-5, Alcremie-6, Alcremie-7, Alcremie-8
205	Rollout	Onix, Sudowoodo, Shuckle, Seedot, Nuzleaf, Shiftry, Wailmer, Snorunt, Cherubi, Bonsly, Trubbish, Bunnelby, Stufful, Wimpod, Skwovet, Applin, Sizzlipede, Cufant, Copperajah
206	False Swipe	Bulbasaur, Ivysaur, Venusaur, Charmander, Charmeleon, Charizard, Squirtle, Wartortle, Blastoise, Farfetch’d-0, Krabby, Kingler, Mew, Sneasel, Seedot, Nuzleaf, Shiftry, Nincada, Ninjask, Shedinja, Mawile, Corphish, Crawdaunt, Skorupi, Drapion, Weavile, Gallade, Karrablast, Escavalier, Axew, Fraxure, Haxorus, Pawniard, Bisharp, Cobalion, Terrakion, Virizion, Keldeo-0, Keldeo-1, Pancham, Pangoro, Honedge, Doublade, Aegislash-0, Aegislash-1, Binacle, Barbaracle, Hawlucha, Rowlet, Dartrix, Decidueye, Golisopod, Jangmo-o, Hakamo-o, Kommo-o, Marshadow, Zeraora, Grookey, Thwackey, Rillaboom, Drednaw, Falinks, Zacian-0, Zacian-1
207	Swagger	Meowth-2, Nuzleaf, Shiftry, Vespiquen, Croagunk, Toxicroak, Snover, Abomasnow, Pidove, Tranquill, Unfezant, Scraggy, Scrafty, Beartic, Inkay, Malamar, Litten, Torracat, Incineroar, Salazzle, Tsareena, Pyukumuku, Rookidee, Corvisquire, Corviknight, Wooloo, Toxtricity-0, Toxtricity-1, Impidimp, Morgrem, Grimmsnarl, Perrserker, Morpeko-0, Morpeko-1, Cufant
208	Milk Drink	
